id,image_id,#日本語(原文),#やさしい日本語
89644,1757,緑色の服を着た女性は左手の薬指に指輪をはめている,緑の服の女性がいる。女性の手に円の物がある。
90249,459272,黄色のスカーフをつけた女性が携帯を手に持っている,女性が黄色の布をつける。女性が電話を手に持つ。
90575,104137,積み重ねられた白い椅子の上に茶色い犬が座っている,白い椅子がたくさんある。上に茶色の犬が座る。
91021,96001,本と陶器の猫と絵皿と緑色の傘,本と猫と皿と傘がある。
91938,523681,白黒の色をした牛が地面に口をつけている,白い色と黒い色の動物が下に口をつける。
92109,300962,緑色ヘルメットを被って白いユニフォームを着たバッターがボールを打った,緑の帽子の選手がボールを打つ。
92791,410246,耳にタグをつけた茶色い牛が草を食べている,耳に黄色い物がある茶色の動物が草を食べる。
93127,557117,水色のwiiリモコンが横向きに置いてある,青い道具が横にある。
93767,391825,黒顔をした羊たちが草原でまったりしている,草の上に動物がいる。動物の顔に黒い色がある。
94814,491377,水色の傘をさした女性が黄色いチェックのレインブーツをはいている,青い傘の女性がいる。足に黄色い靴がある。
95909,157261,緑に黄色のラインが入った先頭車に率いられた茶色の客車,緑と黄色の電車がある。
95957,93670,男性がスーツと同じ色のネクタイをしめている,男性がネクタイをつける。
96238,128034,赤い車と黄色い車が移動販売を行っている,赤い車と黄色い車がある。車で食べ物を売る。
96872,185464,道端の芝生に立つ赤いキャップの黄色い消火栓,道の横の草に黄色い火事を消す道具がある。赤い帽子がある。
97301,217082,木製ベンチに繋がれた焦茶色の犬,木の椅子のそばに茶色の犬がいる。犬にロープがある。
97580,53892,シュガードーナツの上に水色のデコレーションがされている,菓子の上に白い物がある。上に小さい物がついている。
97687,41020,灰色の馬に帽子をかぶった男性がのっている,馬に帽子の男性が乗る。
97746,153150,黄色いリボンの首輪をした灰色の犬がベッドの上に座っている,犬の首に黄色い布がある。犬がベッドの上に座る。
97777,412658,緑色の靴下をはいている少年がいる,緑色の靴下をはいている少年がいる。
98244,361571,茶色の帽子をかぶったクリーム色の犬が上を見上げている,茶色の帽子の犬が上を見る。
98383,294011,雪の斜面に水色のジャンパーにジーンズの女性がスキーを履いて立っている,雪の山に女性が立つ。服に青い色がある。
98536,504561,紫色の服を着た女性の隣に、ブレザーを着てネクタイをつけた青年がいる,女性がいる。女性が服を着る。男がいる。男がネクタイをつける。
98807,13721,青地に暖色で鮮やかな模様が書かれたくつしたを履いた足,青い色の布がある。足がある。
98863,137658,携帯に色々な機械が取り付けられたものがポケットにはいっている,電話に機械がいくつかつく。
99676,399764,白髪の男性が、赤い造花がつけられた薄茶色の牛をつれている,白い髪の男性がいる。赤い花のある牛がいる。
100039,47191,一人の男性がベレー帽をかぶって草色のジャンバーを着て歩いている,男性の頭に帽子がある。男性が歩く。
100370,574297,ヘルメットをかぶった男性が茶色の馬に乗っている,帽子の男が茶色の動物に乗る。
100465,409181,バッファローの群れに混じるシマウマの群れ,たくさんの動物の中に白い色と黒い色の動物がたくさんいる。
101509,413404,緑色の葉をつけた木のしたにベンチが数個ある,緑の葉のある木の下に椅子がいくつかある。
102133,6896,白い帽子をかぶってオレンジ色の服を着た男性の奥にきりんが2頭いる,白い帽子の男性がいる。後ろに首が長い動物がいる。
102276,546388,オレンジ色の車の横に赤いバイクが停まっていて、黒いヘルメットをかぶった人が立っている,車とバイクが横にある。黒い帽子の人が立つ。
102974,262148,緑色の帽子をかぶっている男はスケボーをしている,緑の帽子の男が板で滑る。
103286,507547,茶色い牛が2頭いて一頭の牛がもう一頭の牛の鼻にキスをしている,茶色の牛がいる。別の茶色の牛がいる。牛が鼻に口をつける。
103942,303342,白いウェアを着てカーキ色のズボンを履いた人がスノーボードに乗っている,白い服の人が雪の上で板に乗る。ズボンがある。
104027,131282,色鮮やかな野菜にドレッシングをかけている,野菜がある。上に黄色い物がある。
104868,39009,アメリカンドッグには黄色いソースが様々な模様で塗られている,食べ物に黄色い物がある。
104988,310618,茶色い牛が木の棒に鼻をあてている,茶色の牛が木に鼻をつける。
105623,25990,野球帽を被ってバットを持った小さな男の子が黄色い花を差し出している,帽子の小さい子供がいる。子供が黄色い花を手に持つ。
106356,434968,脚にくつを履いた茶色と白の毛をした犬がいる,犬がいる。足に靴がある。
107349,163496,茶色い犬が頭に、スマイルの描かれた黄色い三角帽子をかぶっている,茶色の犬の頭に黄色い帽子がある。帽子に顔の絵がある。
108690,544201,赤色のシャツを着た男性がシルバーのネクタイを結んでいる,赤い服の男性がネクタイをつける。
109102,100553,緑色の飲み物にはレモンが添えられている,緑の飲み物がある。黄色の果物がある。
